FILE_ID,LABEL
ER1392147,E
RE1445795,C
ES1465323,F
ER1394593,E
ER1405026,E
ER1383886,B
SS1484389,A
P11522721,B
ES1450602,B
P21499926,A
ER1400643,E
RE1460490,B
ER1416982,A
P21539700,B
P11643238,A
P11508496,A
P11521420,A
ES1437378,B
ER1428544,F
ES1468806,D
ES1467432,D
ER1384606,E
RE1457402,C
ER1388780,E
ES1440477,B
RE1468053,C
ER1362421,E
SS1474945,B
ER1401313,E
P11504872,B
ER1390692,A
ER1406944,B
RE1476287,A
ER1395649,E
ER1411555,B
ER1397903,E
ES1459082,A
ER1385060,E
ER1396207,E
SS1480792,A
ER1404671,E
RE1460725,C
ER1397468,E
ER1402350,A
EP1206804,B
RE1447200,F
P21553429,A
ER1381942,E
P11503300,A
ER1399356,E
ES1454254,B
RE1471552,A
P21663338,A
RE1453492,B
ER1396954,E
P11513751,A
ER1439810,C
ER1402197,E
SS1474459,A
P11556034,B
ER1398210,E
ER1398520,E
SS1476289,B
ER1388375,E
ER1395179,E
ER1417634,A
ER1385244,E
ES1433354,B
ER1403797,E
ER1393619,E
ES1473301,C
P11501916,A
P21542445,D
RE1468327,C
P11525083,B
P11525164,A
ES1430785,B
P21511408,A
SS1496981,A
RE1446245,A
ES1441903,A
ER1393697,E
ES1458280,B
SS1475647,B
P11511521,B
ER1388900,E
ER1405300,E
ER1419791,D
ES1462419,F
ER1396482,E
RE1453824,A
SS1477022,B
RE1447885,D
ES1442533,B
ES1466804,A
ES1425873,B
ER1411885,B
ER1406903,B
ER1365903,E
ES1447371,A
RE1474282,A
ER1432949,A
ER1392103,E
ER1416678,D
ER1393787,E
ER1402062,B
RE1440650,C
ER1390678,E
SS1497820,A
ES1435156,B
RE1462851,C
SS1476815,C
RE1448750,B
ER1383566,A
ER1395059,E
RE1466431,C
ES1468819,C
ER1387867,D
RE1447006,B
ER1381223,E
ER1400407,E
ER1403117,E
P21561719,A
P11498751,A
ER1342636,E
ER1420020,A
ER1399503,E
SS1477628,A
ER1388820,E
ER1419754,D
ER1361748,E
ER1374065,E
ES1437622,B
ES1459469,B
P21768746,A
RE1459184,C
RE1465147,B
RE1465426,C
P31502727,C
RE1451631,A
P11502830,A
P21552782,B
ES1445598,B
ER1378398,E
SS1476872,A
ER1417868,B
ER1382480,E
P11511411,B
ER1394344,B
